x,y,url,domain
0.2831593613397366,0.037836034829714996,https://www.reuters.com/business/carl-icahn-owns-over-8-stake-beverage-can-maker-crown-holdings-wsj-2022-11-03/,www.reuters.com
0.30432934431142283,-0.1186257593933175,https://www.reuters.com/breakingviews/credit-suisse-puts-first-back-into-first-boston-2022-11-03/,www.reuters.com
0.15741766300924162,-0.054692568250912815,https://www.reuters.com/markets/europe/global-markets-view-europe-2022-11-03/,www.reuters.com
0.15758427560412602,-0.07121668955759423,https://www.reuters.com/markets/europe/global-markets-view-usa-2022-11-03/,www.reuters.com
0.3212404352037309,-0.09756532335258157,https://www.reuters.com/business/energy/suncor-energy-swings-third-quarter-loss-248-bln-charge-fort-hills-2022-11-03/,www.reuters.com
0.19520573106128639,-0.06736063588955622,https://www.reuters.com/business/autos-transportation/vws-seat-says-is-optimistic-finding-solutions-spains-subsidy-offer-2022-11-03/,www.reuters.com
0.2258605172978388,-0.2756408847762121,https://www.reuters.com/world/uk/view-bank-england-raises-interest-rates-2022-11-03/,www.reuters.com
-0.15961106724782703,0.1494400364937522,https://www.reuters.com/lifestyle/sports/cas-upholds-quintana-disqualification-tour-de-france-2022-11-03/,www.reuters.com
0.2662351475932603,-0.05575462380109218,https://www.reuters.com/business/healthcare-pharmaceuticals/moderna-cuts-annual-sales-forecast-covid-vaccine-2022-11-03/,www.reuters.com
-0.0367111714656912,0.17825025133287867,https://www.reuters.com/world/us/biden-heads-us-west-campaign-midterms-close-2022-11-03/,www.reuters.com
-0.02815877723416083,0.37064322966098584,https://www.reuters.com/world/europe/key-developments-ukraines-kherson-region-since-invasion-2022-11-03/,www.reuters.com
0.184008817629274,0.02227999006201492,https://www.reuters.com/technology/ubs-launches-digital-bond-that-straddles-blockchain-traditional-exchanges-2022-11-03/,www.reuters.com
0.20638931660537518,0.04251689116143377,https://www.reuters.com/markets/commodities/us-epa-considering-expanding-midwest-e15-gasoline-sales-sources-2022-11-03/,www.reuters.com
-0.25548745170357123,-0.29882323250710585,https://www.reuters.com/lifestyle/sports/englands-chilwell-miss-world-cup-due-hamstring-injury-reports-2022-11-03/,www.reuters.com
0.0749521860506358,-0.06937825306556637,https://www.reuters.com/markets/deals/gucci-owner-kering-advanced-talks-buy-tom-ford-wsj-2022-11-03/,www.reuters.com
-0.013686811499510924,0.2339998827969806,https://www.reuters.com/legal/government/us-labor-board-moves-nix-trump-era-union-election-rule-2022-11-03/,www.reuters.com
0.36163091356296206,-0.16026567474804934,https://www.reuters.com/business/energy/exclusive-shells-flagship-lng-trading-made-nearly-1-billion-loss-q3-sources-2022-11-03/,www.reuters.com
